School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-17 12:00:00,2019-08-17 12:00:00,2019-08-17 11:58:00,29.4,15.7,31.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-16 12:00:00,2019-08-16 12:00:00,2019-08-16 11:58:00,27.1,12.7,26.5
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-15 12:00:00,2019-08-15 12:00:00,2019-08-15 11:58:00,24.8,18.2,28.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-14 12:00:00,2019-08-14 12:00:00,2019-08-14 11:59:00,26.1,11.9,25.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-13 12:00:00,2019-08-13 11:59:00,2019-08-13 11:59:00,22.2,14.9,23.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-12 12:00:00,2019-08-12 11:59:00,2019-08-12 11:59:00,21.4,16.7,22.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-11 12:00:00,2019-08-11 11:59:00,2019-08-11 11:59:00,20.3,17.6,27.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-10 12:00:00,2019-08-10 11:59:00,2019-08-10 11:59:00,25.1,19.1,36.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-09 12:00:00,2019-08-09 11:59:00,2019-08-09 11:59:00,34.6,24.2,36.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-08 12:00:00,2019-08-08 11:59:00,2019-08-08 12:00:00,33.3,20.6,33.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-07 12:00:00,2019-08-07 11:58:00,2019-08-07 12:00:00,26.2,20.4,33.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-06 12:00:00,2019-08-06 11:58:00,2019-08-06 12:00:00,29.2,20.4,31.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-05 12:00:00,2019-08-05 11:58:00,2019-08-05 12:00:00,28.7,20.1,35.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-04 12:00:00,2019-08-04 11:58:00,2019-08-04 12:00:00,31.1,16.6,34.3
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-03 12:00:00,2019-08-03 11:58:00,2019-08-03 12:00:00,31.1,15.6,31.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-02 12:00:00,2019-08-02 11:58:00,2019-08-02 12:00:00,28.0,16.8,28.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-01 12:00:00,2019-08-01 11:58:00,2019-08-01 12:00:00,23.3,13.9,27.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-31 12:00:00,2019-07-31 11:58:00,2019-07-31 12:00:00,24.4,13.2,24.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-30 12:00:00,2019-07-30 11:58:00,2019-07-30 12:00:00,22.7,19.7,32.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-29 12:00:00,2019-07-29 11:58:00,2019-07-29 12:00:00,29.7,12.8,29.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-28 12:00:00,2019-07-28 11:58:00,2019-07-28 12:00:00,24.4,15.3,24.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-27 12:00:00,2019-07-27 11:58:00,2019-07-27 12:00:00,20.7,18.4,26.5
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-26 12:00:00,2019-07-26 11:58:00,2019-07-26 12:00:00,24.1,22.8,37.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-25 12:00:00,2019-07-25 11:58:00,2019-07-25 12:00:00,34.8,24.8,39.3
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-24 12:00:00,2019-07-24 11:58:00,2019-07-24 12:00:00,37.1,21.4,39.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-23 12:00:00,2019-07-23 11:58:00,2019-07-23 12:00:00,37.7,24.9,39.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-22 12:00:00,2019-07-22 11:58:00,2019-07-22 12:00:00,35.4,20.8,35.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-21 12:00:00,2019-07-21 11:58:00,2019-07-21 12:00:00,29.8,20.5,31.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-20 12:00:00,2019-07-20 11:58:00,2019-07-20 12:00:00,26.2,21.4,34.3
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-19 12:00:00,2019-07-19 11:58:00,2019-07-19 12:00:00,29.6,16.3,29.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-18 12:00:00,2019-07-18 11:58:00,2019-07-18 12:00:00,23.4,19.2,30.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-17 12:00:00,2019-07-17 11:58:00,2019-07-17 12:00:00,30.1,17.8,31.8
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-16 12:00:00,2019-07-16 11:58:00,2019-07-16 12:00:00,29.2,14.6,29.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-15 12:00:00,2019-07-15 11:59:00,2019-07-15 12:00:00,27.7,16.3,30.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-14 12:00:00,2019-07-14 11:59:00,2019-07-14 12:00:00,29.7,17.9,31.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-13 12:00:00,2019-07-13 11:59:00,2019-07-13 12:00:00,28.7,19.3,31.8
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-12 12:00:00,2019-07-12 11:59:00,2019-07-12 11:59:00,29.4,19.1,32.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-11 12:00:00,2019-07-11 11:59:00,2019-07-11 11:59:00,30.4,17.2,30.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-10 12:00:00,2019-07-10 11:59:00,2019-07-10 11:59:00,26.5,16.9,26.5
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-09 12:00:00,2019-07-09 11:59:00,2019-07-09 11:59:00,21.7,19.3,31.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-08 12:00:00,2019-07-08 12:00:00,2019-07-08 11:59:00,31.2,21.1,31.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-07 12:00:00,2019-07-07 12:00:00,2019-07-07 11:59:00,28.6,20.8,35.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-06 12:00:00,2019-07-06 12:00:00,2019-07-06 11:59:00,31.6,21.2,37.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-05 12:00:00,2019-07-05 12:00:00,2019-07-05 11:58:00,35.3,19.9,36.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-04 12:00:00,2019-07-04 12:00:00,2019-07-04 11:58:00,34.7,16.7,34.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-03 12:00:00,2019-07-03 12:01:00,2019-07-03 11:58:00,31.5,19.4,31.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-02 12:00:00,2019-07-02 12:01:00,2019-07-02 11:58:00,25.4,19.2,25.3
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-07-01 12:00:00,2019-07-01 12:01:00,2019-07-01 11:58:00,22.3,19.3,34.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-30 12:00:00,2019-06-30 12:01:00,2019-06-30 11:57:00,28.8,18.9,41.3
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-29 12:00:00,2019-06-29 12:02:00,2019-06-29 11:57:00,37.6,19.9,37.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-28 12:00:00,2019-06-28 12:02:00,2019-06-28 11:57:00,28.5,18.2,40.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-27 12:00:00,2019-06-27 12:02:00,2019-06-27 11:57:00,37.3,24.7,36.8
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-26 12:00:00,2019-06-26 12:02:00,2019-06-26 11:57:00,34.4,23.6,34.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-25 12:00:00,2019-06-25 12:02:00,2019-06-25 11:56:00,30.3,17.3,30.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-24 12:00:00,2019-06-24 12:03:00,2019-06-24 11:56:00,27.4,19.9,32.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-23 12:00:00,2019-06-23 12:03:00,2019-06-23 11:56:00,29.7,14.1,29.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-22 12:00:00,2019-06-22 12:03:00,2019-06-22 11:56:00,23.4,13.8,23.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-21 12:00:00,2019-06-21 12:03:00,2019-06-21 11:56:00,16.8,16.3,22.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-20 12:00:00,2019-06-20 12:04:00,2019-06-20 11:55:00,20.3,16.1,29.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-19 12:00:00,2019-06-19 12:04:00,2019-06-19 11:55:00,28.6,17.6,33.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-18 12:00:00,2019-06-18 12:04:00,2019-06-18 11:55:00,30.9,16.7,32.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-17 12:00:00,2019-06-17 12:04:00,2019-06-17 11:55:00,29.0,10.9,28.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-16 12:00:00,2019-06-16 12:05:00,2019-06-16 11:55:00,23.6,9.0,23.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-15 12:00:00,2019-06-15 12:05:00,2019-06-15 11:54:00,16.7,14.3,21.2
