School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-01 17:15:29,2019-09-01 12:05:00,2019-09-01 17:10:00,23.8,19.2,28.7
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-30 17:15:41,2019-08-30 12:04:00,2019-08-30 17:10:00,28.6,13.2,28.7
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-29 17:15:34,2019-08-29 12:04:00,2019-08-29 17:11:00,25.3,14.7,27.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-28 17:15:41,2019-08-28 12:04:00,2019-08-28 17:11:00,26.0,20.6,26.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-27 17:15:58,2019-08-27 12:04:00,2019-08-27 17:11:00,22.4,16.3,23.3
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-26 17:15:25,2019-08-26 12:03:00,2019-08-26 17:12:00,22.2,14.7,24.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-25 17:15:53,2019-08-25 12:03:00,2019-08-25 17:12:00,22.5,15.9,25.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-24 17:15:41,2019-08-24 12:02:00,2019-08-24 17:12:00,22.9,14.8,22.8
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-23 17:15:46,2019-08-23 12:02:00,2019-08-23 17:12:00,18.3,17.2,33.7
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-19 16:51:23,2019-08-19 11:37:00,2019-08-19 17:13:00,33.2,21.0,34.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-18 17:15:29,2019-08-18 12:00:00,2019-08-18 17:14:00,33.1,21.2,33.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-17 17:15:28,2019-08-17 12:00:00,2019-08-17 17:14:00,30.4,21.2,31.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-16 17:15:32,2019-08-16 12:00:00,2019-08-16 17:14:00,27.9,18.5,28.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-15 17:15:51,2019-08-15 12:00:00,2019-08-15 17:14:00,26.6,21.2,30.1
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-14 17:15:33,2019-08-14 11:59:00,2019-08-14 17:14:00,27.4,21.5,30.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-13 17:15:42,2019-08-13 11:59:00,2019-08-13 17:15:00,25.7,22.6,32.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-12 17:15:34,2019-08-12 11:59:00,2019-08-12 17:15:00,29.8,15.5,30.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-11 17:15:23,2019-08-11 11:59:00,2019-08-11 17:15:00,26.6,17.2,27.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-10 17:15:17,2019-08-10 11:58:00,2019-08-10 17:15:00,25.5,17.8,31.4
