School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-20 16:44:42,2019-08-20 11:54:00,2019-08-20 16:49:00,28.8,16.6,32.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-19 16:44:49,2019-08-19 11:54:00,2019-08-19 16:49:00,30.6,21.8,31.5
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-18 16:44:38,2019-08-18 11:54:00,2019-08-18 16:49:00,27.3,19.2,27.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-17 16:44:38,2019-08-17 11:53:00,2019-08-17 16:50:00,25.1,18.1,27.5
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-16 16:44:33,2019-08-16 11:53:00,2019-08-16 16:50:00,25.9,16.4,27.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-15 16:44:42,2019-08-15 11:53:00,2019-08-15 16:50:00,26.7,14.2,26.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-14 16:44:43,2019-08-14 11:53:00,2019-08-14 16:50:00,24.4,18.8,25.8
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-13 16:44:39,2019-08-13 11:53:00,2019-08-13 16:50:00,23.3,20.0,28.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-12 16:44:31,2019-08-12 11:52:00,2019-08-12 16:51:00,27.3,13.7,27.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-11 16:41:43,2019-08-11 11:49:00,2019-08-11 16:51:00,22.8,13.2,24.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-10 16:44:24,2019-08-10 11:52:00,2019-08-10 16:51:00,23.4,15.2,27.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-09 16:44:43,2019-08-09 11:52:00,2019-08-09 16:51:00,25.3,15.9,28.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-08 16:44:22,2019-08-08 11:51:00,2019-08-08 16:51:00,26.4,19.4,28.8
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-07 16:44:46,2019-08-07 11:52:00,2019-08-07 16:51:00,26.2,18.2,27.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-06 16:44:21,2019-08-06 11:51:00,2019-08-06 16:51:00,26.9,13.3,27.8
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-05 16:44:43,2019-08-05 11:51:00,2019-08-05 16:51:00,25.9,10.6,28.1
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-04 16:44:36,2019-08-04 11:51:00,2019-08-04 16:52:00,25.9,17.7,27.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-03 16:44:44,2019-08-03 11:51:00,2019-08-03 16:52:00,24.9,16.5,29.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-02 16:44:28,2019-08-02 11:51:00,2019-08-02 16:52:00,26.6,12.9,29.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-01 16:44:31,2019-08-01 11:51:00,2019-08-01 16:52:00,27.9,18.6,31.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-31 16:44:43,2019-07-31 11:51:00,2019-07-31 16:52:00,30.9,21.0,33.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-30 16:44:49,2019-07-30 11:51:00,2019-07-30 16:52:00,32.2,20.7,32.8
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-29 16:44:43,2019-07-29 11:51:00,2019-07-29 16:52:00,30.1,20.3,31.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-28 16:44:27,2019-07-28 11:51:00,2019-07-28 16:52:00,30.1,17.1,30.1
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-27 16:44:36,2019-07-27 11:51:00,2019-07-27 16:52:00,27.7,17.5,30.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-26 16:44:45,2019-07-26 11:51:00,2019-07-26 16:52:00,29.0,15.1,29.5
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-25 16:44:50,2019-07-25 11:51:00,2019-07-25 16:52:00,26.0,14.5,27.5
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-24 16:44:48,2019-07-24 11:51:00,2019-07-24 16:52:00,25.4,16.8,25.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-23 16:44:29,2019-07-23 11:51:00,2019-07-23 16:52:00,16.7,15.2,24.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-22 16:44:50,2019-07-22 11:51:00,2019-07-22 16:52:00,25.0,20.0,33.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-21 16:44:36,2019-07-21 11:51:00,2019-07-21 16:52:00,31.3,24.6,34.4
